,Questions,Correct,A,B,C,D
963,"What distinctive feature is characteristic of the crocodile species called gharial, or Indian gavial?
",Narrow snout,Very short tail,Red spots on its back,Narrow snout,Purple scales
964,"How did the glass lizard, also known as glass snake, get its interesting name?
",It breaks easily.,It can climb on glass.,Its eyes are glass-like.,It is almost transparent.,It breaks easily.
965,"What other common name is used for the New Caledonian bumpy gecko, a reptile found only on the southern end of the island of New Caledonia?
",Gargoyle gecko,All of these,Gargoyle gecko,Devil gecko,Horny gecko
966,"This snake, the only existing member of its family, can be found in Mexico and has a very muscular body and a shovel-shaped snout.
",Loxocemidae bicolor,All of these,Dwarf boa,Pipe snake,Loxocemidae bicolor
967,"What is unique about the reptile called tuatara, which is endemic to New Zealand and is sometimes called living fossils?
",It is able to hear though it has no ears.,It has a well-developed third eye.,All of these,It has two rows of teeth in the upper jaw.,It is able to hear though it has no ears.
968,"What feature of the turtle species Dermochelys coriacea makes it easily distinguishable from all the other sea turtles?
",It has no shell.,It has a very long tail.,It has no shell.,Its body has very vivid colors.,It has a horn on its head.
969,"In what geographical area is the Rock monitor lizard, or Legavaan, found?
",Africa,South America,New Guinea,Australia,Africa
970,"What is the smallest extant species of crocodilian on the planet?
",Musky Caiman,Smooth-fronted Caiman,Musky Caiman,Spectacled Caiman,Yacare Caiman
971,"Where is the natural habitat of sloths?
",Central and South America,Central and South Asia,Central and South America,Australia and the island of Tasmania,South Africa
972,"Which of these is true about the sloths diet?
",Sloths are omnivores.,Sloths are carnivores.,Sloths are autotrophic organisms.,Sloths are herbivores.,Sloths are omnivores.
973,"Sloths have this number of toes and fingers depending on the family they belong to.
",Two or three,Two or three,Sloths do not have toes.,Four or five,One or two
974,"What is the the body length of an average mature sloth from head to tail?
",50-60 centimeters,90-100 centimeters,70-80 centimeters,30-40 centimeters,50-60 centimeters
975,"How many hours of sleep do sloths normally need per day?
",Less than 10 hours,20-22 hours,12-13 hours,Less than 10 hours,15-18 hours
976,"About 50% of the weight of a well-fed sloth comprises of the food in its stomach.
",False,True,False,,
977,"How long does it take for a sloth to digest its food completely?
",A month or more,1 week,More than 2 weeks,A month or more,About 3 months
978,"Which of these names does not refer to a sloth?
",Rikki-Tikki-Tavi,Ritto,Rit,Rikki-Tikki-Tavi,Ridette
979,"How many babies do female sloths give birth to per one pregnancy?
",One,Four,Three,One,Two
980,"Which of the following statements is wrong?
",There are seven living species of sloths.,There are seven living species of sloths.,Two-toed sloths have only six cervical vertebrae instead of seven.,Sloths hairs grow away from their extremities instead of towards them.,Three-toed sloths have nine cervical vertebrae instead of seven.
981,"What type of mammal is the kangaroo?
",Marsupial,Monotreme,All of these,Amniote,Marsupial
982,"What term is used to refer to the young of the kangaroo?
",Joey,Joey,Mary,Jack,Wally
983,"Which kangaroo species is the largest on the planet?
",Red Kangaroo,Antilopine Kangaroo,Western Grey Kangaroo,Eastern Grey Kangaroo,Red Kangaroo
984,"What is the difference between the digestion of kangaroos and the digestion of ruminants?
",Kangaroos do not release methane.,Nothing,Kangaroos need to consume some animal matter to provide essential digestive bacteria.,Kangaroos do not release methane.,Kangaroos digest plant matter five times faster than ruminants do.
985,"What does the diet of all kangaroos consist of in general?
",Plant matter,All of these,Plant matter,Fungi,Plant and animal matter
986,"Apart from jumping, kangaroos are known for fleeing from predators using this tactic.
",Swimming,All of these,Playing dead,Climbing,Swimming
987,"What kangaroo species set a record by moving with 64 kilometers per hour (40 mph)?
",All of these,Eastern Grey Kangaroo,Great Grey Kangaroo,All of these,Forester Kangaroo
988,"Male Western Grey Kangaroos were nicknamed Stinkers because they have this kind of odor.
",Curry,Sour cabbage,Curry,Garlic,Gasoline
989,"How do male kangaroos fight to win the privilege to fertilize the female?
",All of these,They push each other.,All of these,They kick each other.,They hit each other by boxing.
990,"What is the meaning of the word kangaroo according to legend?
",I dont understand you.,I dont know.,Look at this!,I dont understand you.,What is this?
991,"What other common name is used for a mudpuppy?
",Waterdog,Water Canine,Waterdog,Mud Dog,Salamander
992,"What type of animal is a mudpuppy?
",salamander,skink,eel,fish,salamander
993,"What is the average lifespan of a mudpuppy?
",11 years,2 years,5 years,11 years,35 years
994,"Mudpuppies breathe through gills when they are young and when they mature they use their lungs.
",False,False,True,,
995,"Which of these statements is true about the mudpuppy?
",They are nocturnal.,They are nocturnal.,They live in and out of the water.,They are poisonous.,Their lifecycle is divided into three stages.
996,"Mudpuppies are carnivores.
",True,True,False,,
997,"In which of the following states will you not find the mudpuppy?
",Texas,Texas,Indiana,Kentucky,Ohio
998,"Mudpuppies hibernate in the winter months.
",False,True,False,,
999,"How long is the average mudpuppy?
",13-16 inches,1 1/2 -3 inches,5-7 inches,12 inches,13-16 inches
1000,"The mudpuppy can produce noise.
",True,True,False,,
1001,"Wombats are endemic to this geographical area.
",Australia and Tasmania,Australia and Tasmania,South America,Madagascar,Indonesia and the Philippines
1002,"What does the diet of wombats consist of in general?
",Plants,Small vertebrates,Insects,Plants,All of these
1003,"How many babies does the female wombat give birth to every spring?
",One,Three,Four,Two,One
1004,"What unusual anatomical feature do wombats possess?
",Their pouch faces backwards.,Their pouch faces backwards.,They dont have a spleen.,They dont have eyelids.,All of these
1005,"Wombats have an incredibly fast metabolism.
",False,False,True,,
1006,"Which of these wombat species is also known as Coarse-haired Wombat?
",Common Wombat,Southern Hairy-nosed Wombat,Northern Hairy-nosed Wombat,Common Wombat,None of these
1007,"What way of defence do wombats use when they feel threatened?
",Kicking,All of these,Running,Climbing on trees,Kicking
1008,"What is the name of the smallest wombat species on the planet?
",Southern Hairy-nosed Wombat,Northern Hairy-nosed Wombat,Southern Hairy-nosed Wombat,Common Wombat,None of these
1009,"What should a person do to escape the attack of a wombat in the wild?
",Climb a tree,Climb a tree,Run,Play dead,Jump in a river
1010,"This species, also known as Yaminon, is the largest wombat species on the planet.
",Northern Hairy-nosed Wombat,Northern Hairy-nosed Wombat,Northern Hairy-nosed Wombat,Common Wombat,None of these
1011,"On which continent can you find the turltle-dove during most of the year?
",Europe,Australia,Antarctica,South America,Europe
1012,"Which continent does the turtle-dove migrate to in the colder winter months?
",Africa,Africa,Australia,North America,Asia
1013,"Which of the following statements is true about the turtle-dove?
",They are viewed as a symbol of love.,They are not related to the pigeon.,They have never been domesticated.,They are flightless,They are viewed as a symbol of love.
1014,"What is the expected lifespan of a turtle-dove?
",20 years,28 years,9 months,7 years,20 years
1015,"What is the incubation period for turtle-dove eggs?
",12-14 days,7 weeks,17-25 days,12-14 days,1 month
1016,"Which of the following makes the turtle-dove different from other birds?
",They suck to drink instead of tilting their heads back.,They suck to drink instead of tilting their heads back.,When they hatch they can fly within 2 days.,They cannot make any sound.,They can fly backwards.
1017,"The turtle-dove is closely related to the raven.
",False,True,False,,
1018,"What are the main colors of turtle-doves?
",Brown and gray,Dark orange and gray,Brown and gray,Pale yellow and some black,blue and red
1019,"The name of the turtle-dove is derived from the sound it produces.
",True,True,False,,
1020,"Turtle-doves tend to eat in their nests and high in the trees.
",False,True,False,,
1021,"Which of these statements is not true about the vision of bats?
",All of these,Most smaller bat species are blind.,All of these,All bat species are able to detect UV light.,All bat species have underdeveloped eyesight.
1022,"What important bone-building mineral do the cartilage of bats finger bones lack, which makes them very flexible?
",Calcium,Potassium,Magnesium,Calcium,Iron
1023,"What do megabats, also called flying foxes, feed on?
",Fruit and nectar,All of these,Carrion,Insects,Fruit and nectar
1024,"How do most bat species spend the cold winter months?
",They hibernate.,They migrate south to to regions with warmer climates.,They do not change their behavior in the winter.,None of these,They hibernate.
1025,"A bat is featured on the coat of arms of this Spanish city.
",All of these,Palma de Mallorca,Fraga,Valencia,All of these
1026,"What status does the bat have in Chinese folklore and tradition?
",It is a symbol of happiness and longevity.,It is believed to be an incarnated spirit.,It is a symbol of happiness and longevity.,It is considered a bad omen.,It is considered simply a pest.
1027,"What city in the US state of Texas is a home of the largest bat colony in North America during the summer?
",Austin,Morton,Austin,Houston,Pittsburg
1028,"What name is commonly used when referring to the bat species Vampyrum spectrum, also known as False Vampire Bat?
",Spectral Bat,Phantom Bat,Spectral Bat,All of these,Ghostly Bat
1029,"What bat species is considered the largest in the world?
",Golden-capped fruit bat,Livingstoneâ€™s Fruit Bat,Fijian Monkey-faced Bat,Hammer-headed bat,Golden-capped fruit bat
