,Questions,Correct,A,B,C,D
796,"In March 1981, Vivienne Westwood presented her first runway show in London, introducing which famous collection?
",The Pirate Collection,The Situationists Collection,The Pirate Collection,The Seditionary Collection,The Boudoir Collection
797,"What did Vivienne Westwood design for the Wedgwood pottery company in 2003?
",Tea sets,Ash-trays,Tea sets,Vases,Plant pots
798,"In what two years did Vivienne Westwood receive the British Designer of the Year award?
",1990 and 1991,2001 and 2002,1996 and 1997,1994 and 1995,1990 and 1991
799,"For her services to fashion, Vivienne Westwood was awarded what order of chivalry in 1992?
",Officer of the Order of the British Empire,Order of the Holy Sepulchre,Officer of the Order of the British Empire,Dame Grand Cross of the British Empire,Dame Commander of the British Empire
800,"Which of these men has not been Vivienne Westwoods husband?
",Sid Vicious,Sid Vicious,Andreas Kronthaler,Malcolm McLaren,Derek Westwood
801,"During a Vivienne Westwood catwalk show in 1993, which supermodel fell because she was wearing extremely high blue shoes?
",Naomi Campbell,Naomi Campbell,Vanessa Paradis,Heidi Klum,Kate Moss
802,"Which British designer, son of Vivienne Westwood, founded the underwear label Agent Provocateur?
",Joseph Corre,John Rocha,Joseph Corre,Christopher Bailey,Alexander McQueen
803,"What kind of medical problems are shiitake mushrooms beneficial for according to various studies?
",All of these,Tumor,All of these,Immune system deficiency,Thrombosis
804,"What s another name for the chaga mushroom, a parasitic fungus growing mainly on birch trees?
",Cinder conk,All of these,Cinder conk,Ashy mushroom,Black sparrow
805,"What does the name of the Maitake mushroom mean?
",Dancing mushroom,Born from the rain,Mother of earth,Lover of he dawn,Dancing mushroom
806,"Oyster mushrooms are used to treat what medical condition?
",High cholesterol levels,Liver disease,Viral infections,Measles,High cholesterol levels
807,"To what continent is the poisonous mushroom known as death cap indigenous?
",Europe,Asia,Australia,Europe,North America
808,"Which of these mushrooms is a wild form of the Enokitake mushroom, used in Asian cuisines?
",All of these,All of these,Winter mushrooms,Velvet foot,Velvet stem
809,"What important vitamin do button mushrooms, a.k.a. common mushrooms, contain?
",All of these,Vitamin D,Vitamin B3,Vitamin B5,All of these
810,"What is the color of the mushroom known as flower-pot parasol and plantpot dapperling?
",Yellow,Yellow,Green,Purple,Pink
811,"In what climate zone does the popular Parasol mushroom grow?
",Temperate,Temperate,Tropical,All of these,Boreal
812,"How did the shaggy ink cap mushroom get its interesting name?
",Because it secretes a black liquid and its cap looks like a shaggy hairdo,Because it secretes a black liquid and its cap looks like a shaggy hairdo,Because it has been formerly used in ink production,Because its cap is black and messy,None of these
813,"What is the popular Chinese Peking Duck traditionally served with?
",All of these,All of these,Spring onions,Sweet noodle sauce,Pancakes
814,"What type of meal is the traditional Chinese Zha jiang mian dish?
",Noodle dish,Fish soup,Ice cream dessert,Noodle dish,Pork meatballs
815,"What is the literal translation of the word chatang, which refers toa traditional Chinese gruel sold as a snack on the street?
",Tea soup,Vegetable mash,Tea soup,Dragon soup,Flower tea
816,"Name the traditional Chinese meal made from glutinous rice stuffed with different fillings and wrapped in bamboo or reed leaves, and cooked by steaming or boiling.
",Zongzi,Lamma cake,Ma Ye,Ai Wo Wo,Zongzi
817,"What does the traditional Chinese delicacy shark fin soup contain in high quantities which may cause sterility in men?
",Mercury,Mercury,Tin,Sulfur,Lead
818,"In what time of the day is the traditional Chinese meal called You tiao usually eaten?
",Morning,Morning,Afternoon,Evening,Lunch
819,"What type of meat is used for the preparation of the Chinese meal called Char siu?
",Pork,Pork,Duck,Fish,Chicken
820,"Bao yu, a prized ingredient used in many Chinese dishes, is what type of sea food?
",Sea snail,Sea cucumber,Sea snail,Seaweed,Shrimp
821,"What do the nests of cave swifts consist of, which makes them edible and ranks them as a delicacy in Chinese cuisine?
",Saliva,Tender bamboo shoots,Bones,Saliva,Dried insects
822,"What other interesting name is commonly used for the Chinese meal fo tiao qiang, also known as Consummation of Happiness and Longevity?
",Buddha Jumps Over the Wall,A Geisha Sings Under The Blossoming Peach,The Murder Of The Samurai,Buddha Jumps Over the Wall,The Son Of The Emperor Is Born
823,"What type of milk is Brussels cheese made of?
",Cows milk,Cows milk,Buffalo milk,Sheeps milk,Goats milk
824,"What type of cheese is the Roquefort, also called Rochefort?
",Blue cheese,Yellow cheese,Pink cheese,Blue cheese,Creamy cheese
825,"What does the name of the Mozzarella cheese mean?
",To cut,To suck,To kiss,To milk,To cut
826,"In what country did the Castelo Branco cheese originate?
",Portugal,Spain,Italy,Portugal,Brazil
827,"In what type of leaves is Valdeon cheese traditionally wrapped before being sent to the market?
",Chestnut leaves,Vine leaves,Fig leaves,Chestnut leaves,Cabbage leaves
828,"The Emmental cheese is known by this name in North America, Australia and New Zealand.
",Swiss cheese,Yellow cheese,Swiss cheese,All of these,Goats cheese
829,"What type of milk is Brie cheese traditionally made of?
",Cows milk,Cows milk,Sheep milk,Goats milk,Buffalo milk
830,"In what country did the Cheddar cheese originate?
",England,England,Sweden,Scotland,France
831,"What texture does Gruyere cheese traditionally have?
",Hard,Semi-hard,Creamy,Soft,Hard
832,"Which of these is the name of a popular Canadian blue cheese variety?
",Dragons Breath,Devils Breath,Dragons Breath,Maidens Breath,Angels Breath
833,"The term espresso roast refers to what kind of bean?
",relatively dark but this varies greatly depending on personal tastes and the variety of bean used,moderately dark with no visible oil on the surface of the bean,with a light cinnamon color,relatively dark but this varies greatly depending on personal tastes and the variety of bean used,very dark with a glossy sheen
834,"The term Espresso refers to which of these facts?
",It could be any or all of these.,Hot water is pressed through finely ground coffee.,The coffee is brewed quickly.,The coffee should be served and drunk quickly.,It could be any or all of these.
835,"What is Barista?
",The Italian word for bartender,The term applied to an expert coffee roaster,The French word for attorney,The proprietor of a coffee shop,The Italian word for bartender
836,"A serving of espresso contains more caffeine than a serving of instant coffee.
",False,False,True,,
837,"Which statement regarding the difference between Cafe macchiato and Caffellatte is true?
",Both are espresso based but contain different amounts of milk and milk foam.,One is espresso based the other is prepared with regular coffee and steamed milk.,Both are espresso based but contain different amounts of milk and milk foam.,"One is sweetened, the other is not.",Both are espresso based but contain different kinds of milk products.
838,"Which statement about the development of Espresso is true?
",It was originally developed in the 20th century in Milan.,It was originally developed by a famous Seattle coffee house.,It was originally developed in France and was later refined in Italy.,It was originally developed in the 20th century in Milan.,It was originally developed by the Etruscans.
839,"What is the best evidence of a properly brewed espresso shot?
",its crema,its aroma,its clarity,its color,its crema
840,"What development revolutionized the extraction of espresso?
",The pump,The pump,The conical burr coffee grinder,The aluminum coffee tamp,Reverse osmosis water filtration
841,"What is Cafe Mocha?
","Coffee brewed or extracted using beans from Mocha, Yemen.",A coffee flavored milk shake,A chocolate candy bar,A beverage extracted using an espresso machine loaded with ground roasted cacao beans,"Coffee brewed or extracted using beans from Mocha, Yemen."
842,"In order to extract superior espresso consistently, you must precisely control many factors. Which of the following is not one of those factors?
",Fat content of milk you use,The tamping pressure to press the coffee grounds into the portafilter,The fineness of the grind,Fat content of milk you use,The amount of coffee grounds you use in each dose
843,"What type of cheese is the Gorgonzola cheese?
",Blue cheese,White cheese,Blue cheese,Yellow cheese,Creamy cheese
844,"In what country did Raclette cheese originate?
",Switzerland,Spain,Switzerland,Italy,France
845,"What texture does Parmigiano-Reggiano, or parmesan cheese have?
",Hard,Creamy,Semi-hard,Soft,Hard
846,"In what country of the UK was Dunlop cheese created?
",Scotland,England,Ireland,Scotland,Wales
847,"What substance does the Brocciu cheese not contain?
",Lactose,Milk,Lactose,All of these,Calcium
848,"What type of milk is used for the preparation of the Manchego cheese?
",Sheeps milk,Cows milk,Sheeps milk,Goats milk,Buffalos milk
849,"In what country was the Chihuahua cheese created?
",Mexico,Argentina,Portugal,Mexico,Spain
850,"What should cows be fed on to produce the milk used for the making of Cantal cheese?
",Hay,Grass,Grains,Hay,Whey
851,"In what shape is the Caciocavallo cheese traditionally produced?
",Tear-drop,Tear-drop,Ball,Braid,Cylinder
852,"What type of milk is the Grana Padano cheese made from?
",Cows milk,Sheeps milk,Goats milk,Buffalos milk,Cows milk
853,"What does the name of the herb Chamomile literally mean in Greek?
",Earth apple,Small wonder,Cure for everything,Earth apple,Angels face
854,"For centuries, the herbs from the genus Mentha, commonly known as mint, have been used to treat this medical problem.
",All of these,All of these,Nasal congestion,Rashes,Stomach pain
855,"Why is thyme tea traditionally given to women after childbirth in Jamaica?
",To cause uterine contractions,To cause uterine contractions,To induce sleep,To stop the bleeding,Due to a superstition
856,"What was Pot Marigold, a.k.a. Calendula, used for in the past, apart from medicinal purposes?
",As a dye,As fertilizer,As a dye,As fodder,None of these
