,Questions,Correct,A,B,C,D
2775,"The Iditarod Trail in Alaska was a sled dog mail route from Seward to Nome.
",True,True,False,,
2776,"In what year did the first Iditarod Trail Sled Dog Race take place?
",1973,1972,1970,1973,1967
2777,"The Exxon Valdez was an Alaskan oil company that gained widespread infamy due to a major oil spill in the end of the 80s.
",False,False,True,,
2778,"Which baleen whale that can be seen in Alaskan waters has a white band on each flipper?
",Minke,Bowhead,Narwhale,Beluga,Minke
2779,"Helicopters are generally believed to excel most conventional fixed-wing aircraft in what aspect?
",Maneuverability,Maneuverability,Speed,Ease of control,Amount of payload
2780,"This canal, known as the largest man-made waterway in the world, with a total length of 1200 miles, is also one of the most ancient ones.
",Grand Canal of China,Suez Canal,Erie Canal,Corinth Canal,Grand Canal of China
2781,"Plus 15, opened in 1970 and located in Calgary, Canada, is what type of modern transport infrastructure?
",A skywalk,A highway,A metro station,A bridge,A skywalk
2782,"The Great Manmade River is a tremendous transportation infrastructure, which is not a river as its name suggests, but what?
",A network of pipes,An aqueduct,A tunnel,A canal,A network of pipes
2783,"Segway HT, a two-wheeled light-mode transportation device, invented by Dean Kamen and presented in December 2001, is the worlds first vehicle of what type?
",Self-balancing transportation device,Non-polluting transportation device,Computer-controlled personal transportation device,Self-balancing transportation device,Gyroscope-enabled transportation device
2784,"Cats eye, a piece of equipment invented in 1933 by Briton Percy Shaw and used in road construction, is used as what?
",Warning safety device on roads,Warning safety device on roads,Balance sensor in aircraft,Pedestrian warning device in the United States,Signaling device in ship navigation
2785,"Which of these types of bridge constructions allows for the greatest span range?
",Suspension bridge,Moon bridge,Suspension bridge,Truss arch bridge,Cable-stayed bridge
2786,"Of what origin is Sinterklaas, the basis of the mythical holiday figure of Santa Claus?
",Dutch,Dutch,Swiss,German,Swedish
2787,"Although many people consider Santa Claus and Father Christmas to be interchangeable, the characters have different origins and are not completely identical. The American version of Santa Claus says that he lives on the North Pole, while Father Christmas is believed to reside in this country.
",Finland,The Netherlands,Iceland,Finland,Denmark
2788,"What Christmas song popularized the legend according to which Santa Claus categorizes children as naughty or nice?
",Santa Claus Is Coming to Town,Twas The Night Before Christmas,Santa Claus Is Coming to Town,Jingle Bell Rock,I Saw Mommy Kissing Santa Claus
2789,"What traditional gift-bringer is NOT correctly matched with the country?
",SvatÃ½ MikulÃ¡Å¡ - Russia,SvatÃ½ MikulÃ¡Å¡ - Russia,Weihnachtsmann - Germany,Pai Natal - Portugal,PÃ¨re NoÃ«l - France
2790,"Which of these winter holiday gift-bringers is NOT a kid?
",Weihnachtsmann,Christkind,Weihnachtsmann,JeÅ¾Ã­Å¡ek,GesÃ¹ Bambino
2791,"Who created the modern image of the red-suited bearded, plump Santa Claus?
",Thomas Nast,Thomas Nast,Walt Disney,The Coca Cola Company,Charles Monroe Schulz
2792,"What happens to the eccentric shopping network executive, played by Whoopi Goldberg, in the 2001 TV special Call Me Claus?
",She is chosen to become the next Santa Claus.,She is kidnapped by Santa Claus elves.,She meets the ghost of Santa Claus who was killed by her boss.,She is chosen to become the next Santa Claus.,She founds out that her boss is the real Santa Claus.
2793,"In his work History of New York (1809), this author Americanized Sinterklaas into Santa Claus and depicted him as a thick-bellied Dutch sailor with a pipe in a green winter coat.
",Washington Irving,Washington Irving,Theodore Dreiser,James Fenimore Cooper,Edgar Allan Poe
2794,"In the comic strip Bloom County, Santa Claus tells the story of how his elves went on strike and were fired by this US President.
",Ronald Reagan,Ronald Reagan,Richard Nixon,John Kennedy,Jimmy Carter
2795,"The Flying Santa is a tradition that dates back to to Christmas Day of 1929. What does it involve?
",dropping gifts from planes or helicopters,an air show featuring Santa Claus,dropping gifts from planes or helicopters,Santa Claus piloting a plane,a circus act featuring Santa Claus
2796,"In many Christian countries the birth of this saint is celebrated on 24 June (Midsummer).
",John the Baptist,Saint Paul,Saint Patrick,Saint George,John the Baptist
2797,"Summertime, which has become a popular jazz standard, was written by George Gershwin for this opera.
",Porgy and Bess,Porgy and Bess,The Ballad of Baby Doe,West Side Story,The Ghosts of Versailles
2798,"Saint-Tropez, France has been referred to as the playground to jetsetters, fashion models, and millionaires. What former fashion model and actress made the resort world-famous in the 1950s?
",Brigitte Bardot,Sophia Loren,Brigitte Bardot,Romy Schneider,Catherine Deneuve
2799,"Who originally recorded the 1966 song Summer in the City, which was later covered by B. B. King and Joe Cocker?
",The Lovin Spoonful,The Monkees,The Supremes,The Everly Brothers,The Lovin Spoonful
2800,"This celebrity, who considered suntan a symbol denoting a life of privilege and leisure, made sunbathing fashionalble in the 1920s.
",Coco Chanel,Marlene Dietrich,Coco Chanel,Edith Piaf,Christian Dior
2801,"Which alcoholic beverage is one of the main ingredients in the Sea Breeze cocktail?
",Vodka,Rum,Vodka,Wine,Whisky
2802,"What actress wore the iconic white bikini in the 1962 James Bond film, Dr. No?
",Ursula Andress,Carole Bouquet,Judi Dench,Ursula Andress,Sophie Marceau
2803,"This American-born author, who became a British subject in 1915 wrote, Summer afternoonâ€”summer afternoon; to me those have always been the two most beautiful words in the English language.
",Henry James,John Steinbeck,Harper Lee,Mark Twain,Henry James
2804,"Which popular island destination is not correctly matched with the country?
",Bora Bora - The Dominican Republic,Majorca - Spain,Bora Bora - The Dominican Republic,Santorini - Greece,Bali - Indonesia
2805,"What is the correct title of Lee Hazlewoods song, which describes a man who awakens to find that his silver spurs a dollar and a dime had been stolen by a mysterious woman?
",Summer Wine,Summer Breeze,Summer Wine,Summer Love,Summer Time
2806,"In what year was the Minnesota Vikings football team established?
",1960,1949,1955,1960,1968
2807,"This famous writer was born in St. Paul, MN in the month of September, but his family moved around a lot and he once lived on Summit Avenue.
",F. Scott Fitzgerald,Ambrose Bierce,F. Scott Fitzgerald,Hunter S. Thompson,Stephen King
2808,"The Mall of America, one of the largest entertainment and retail complexes in the U.S., opened in 1992 on the site of the old Met Stadium. Which suburb of Minneapolis is it located in?
",Bloomington,Burnsville,Maple Grove,St. Louis Park,Bloomington
2809,"At the time of European contact, the Minnesota region was home to these two large tribal groups.
",Ojibwe and Dakota,Shoshone and Yurok,Ojibwe and Dakota,Navahoe and Utes,Paiutes and Cree
2810,"The famous cartoonist Charles Schulz, who was born in Minneapolis in 1922, developed a nationwide cartoon strip called Peanuts. What was the name of the dog in the cartoon strip?
",Snoopy,Snoopy,Shirley,Stupid,Spike
2811,"What major U.S. interstate highway runs north and south through Minnesota?
",I-35,I-39,I-29,I-90,I-35
2812,"Which of the following is the largest ethnic group to immigrate to Minnesota?
",Germans,Polish,Norwegians,Irish,Germans
2813,"In the late 1880s and 1890s, two brothers, Dr. William and Dr. Charles Mayo, joined forces with an order of Catholic nuns to form one of the worlds best-known medical establishments. What town is it located in?
",Rochester,Moorhead,Faribault,St. Cloud,Rochester
2814,"The headwaters of the Mississippi River originate in Minnesota.
",True,False,True,,
2815,"A famous mythical logger,  Paul Bunyan, has a famous mythical ox as a sidekick. Whats the name of the ox?
",Babe,King,None of these,Babe,Victor
2816,"Who was the first US President to be named Man (or Person) of the Year by Time magazine?
",Franklin Delano Roosevelt,Franklin Delano Roosevelt,John F. Kennedy,Dwight David Eisenhower,Herbert Hoover
2817,"Who was the first monarch chosen as Man of the Year by Time magazine?
",Haile Selassie,King Edward VIII,Haile Selassie,King George V!,King Harald IV
2818,"They were the first couple to win Time magazines Man of the Year award?
",Chiang Kai-shek and  Soong May-Ling,Eleanor and  Franklin D. Roosevelt,Bill and  Melinda Gates,Chiang Kai-shek and  Soong May-Ling,King George VIII and Wallis Simpson
2819,"He was the first winner of Times Person of the Year title to have a black belt in karate.
",Vladimir Putin,Andy Grove,George W. Bush,Vladimir Putin,Chuck Norris
2820,"What object was chosen as Person of the Year by Time magazine?
",The computer,The computer,The television set,The iPhone,The World Wide Web
2821,"In December 1999, Time magazine announced its Person of the Century. Who was it?
",Albert Einstein,Albert Einstein,Charles Babbage,Mahatma Gandhi,Franklin Delano Roosevelt
2822,"In 1998, Time magazine used an Internet poll to help them select Man of the Year. They rejected the person selected by this pole. Who was that person?
",Mick Foley,George Carlin,Mick Foley,Monica Lewinsky,Jerry Seinfeld
2823,"Time magazines 2006 choice for Person of the Year caused a great stir and criticisms. Who won in 2006?
",You,The Television,You,Kofi Anan,Cesar Chavesz
2824,"Bono was a recipient of the Time magazines Person of the Year award.
",True,False,True,,
2825,"In December 1949 this man was chosen Man of the Half-Century by Time magazine.
",Winston Churchill,Mahatma Gandhi,Albert Einstein,Franklin Delano Roosevelt,Winston Churchill
2826,"Find the one who was never named Man (or Person) of the Year by Time magazine.
",Mother Teresa,Nikita Khrushchev,Newt Gingrich,Ayatollah Khomenini,Mother Teresa
2827,"Who was the first Pope named Man of the Year by Time magazine?
",Pope John XXIII,Pope John Paul II,Pope Peter I,Pope John XXIII,Pope John Paul I
2828,"Why did David Ho win Time magazines Person of the Year Award in 1996?
",for his research into finding an AIDS/HIV vaccine,for his work in bringing peace between Taiwan and China,for his research into finding an AIDS/HIV vaccine,for his work on behalf of the refugees of Darfur,for his work in bringing peace to the former Yugoslavia
2829,"How many times  did President  Harry S Truman win Time magazines Man of the Year award?
",2,1,3,2,0
2830,"The first abstract choice for Man of the Year was made by Time magazine in 1950. To whom was the  award given?
",The American Fighting Man,The Members of the United Nations,Doctors Without Borders,The American Fighting Man,The Peacemakers
2831,"Linus Pauling won two Nobel Prizes. Was he ever named Man (or Person) of the year by Time magazine?
",Yes,No,Yes,,
2832,"When did  Dr. Martin L. King, Jr. win Time magazines Man of the Year award?
",1963,1973,1978,1963,1968
2833,"Time magazines 1993 Man of the Yearaward was given to four people. What were they referred to as?
",The Peacemakers,The Peacemakers,The Worlds Doctors,The American Scientists,The Challenger Crew
2834,"Tennis player Billie Jean King is among the people named Man of the Year by Time magazine.
",True,True,False,,
2835,"No Man of the Year award was given by Time magazine in 1966.
",False,True,False,,
2836,"Which of the following was never named Man (or Person) of the Year by Time magazine?
",Albert Einstein,The Endangered Earth,Albert Einstein,The Middle Americans,Lech Walesa
2837,"The founder and President of eBay won Time magazines Person of the Year award in 1999.
",False,False,True,,
