,Questions,Correct,A,B,C,D
1744,"In 1991 Sarah Jessica Parker appearred in â€œL.A.Story. Who was the male star of the movie?
",Steve Martin,Woody Allen,Johnny Depp,Nicolas Cage,Steve Martin
1745,"Which of these actresses won an Oscar for portraying a male character?
",Linda Hunt,Helen Hunt,Linda Hunt,Gwenyth Paltrow,Barbara Streisand
1746,"Which actress has had at least four songs written about her?
",Claire Danes,Claire Danes,Rose McGowan,Kirsten Dunst,Rosana Arquette
1747,"Which of these actresses did not appear in the 2002 film Adaptation?
",Kate Winslet,Meryl Streep,Kate Winslet,Judy Greer,Maggie Gyllenhaal
1748,"Which of these actresses was born in Florence, Italy?
",Rose McGowan,Angelica Huston,Rose McGowan,Cate Blanchett,Joan Cusack
1749,"Elizabeth Taylor campaigned hard for her new husband John Warner who became a senator from Virginia in 1978.
",False,True,False,,
1750,"Fireworks were expected when Madonna married this intense, actors actor. The dismal reception to their movie Shanghai Express couldnt have helped the marriage.
",Sean Penn,Warren Beatty,Guy Ritchie,Sean Penn,Guy Pierce
1751,"This is Pariss nickname.
",Princess,Princess,Model,Beauty,Queen
1752,"In 2001 Paris was engaged to him.
",Jason Shaw,Rick Salomon,Jason Shaw,Leonardo DiCaprio,Baron Nicholas
1753,"Her popularity rose significantly after this appeared on the internet in 2003.
",An explicit home-made video,A picture of Paris nude on the beach,A recording of Paris cursing,A recording of Paris singing in the bathroom,An explicit home-made video
1754,"This is Paris trademark quote.
",Thats Hot,Stay Away,Love Me,Dont Hate Me Just Because Im Beautiful,Thats Hot
1755,"Fashion critic Mr. Blackwell chose her as such.
",The worst-dressed celebrity,The best-dressed celebrity,The most stylish celebrity,The worst-dressed celebrity,The least stylish celebrity
1756,"This is the number of parties Paris Hilton threw for her 21st birthday.
",5,5,8,3,2
1757,"This actress is a good friend of Paris Hilton.
",Tara Reid,Tara Reid,Tyra Banks,Jenifer Aniston,Alicia Silverstone
1758,"Paris wears this color contact lenses.
",Blue,Green,Blue,Grey,Brown
1759,"Paris has these kinds of dogs as pets.
",Pomeranians and Chihuahuas,Pomeranians and Chihuahuas,Afghan Hounds and Basenjis,Chihuahuas and Chow Chows,Bearded Collies and Bulldogs
1760,"Paris Hilton is related to this star.
",Zsa Zsa Gabor,Jackie Onassis,Gretta Garbo,Zsa Zsa Gabor,Rita Hayward
1761,"The author of these words -- American actor, writer, and stand-up comedian, is known for his ironic, witty, and sometimes confusing jokes and lines.
","have a large seashell collection, which I keep scattered on beaches all over the world.",Steven Wright,Gilbert Gottfried,Steven Wright,Paula Poundstone
1762,"This great comedian, whose career spanned vaudeville, film, radio, and television, was especially popular for the team performances with his wife - the well-known comedienne Gracie Allen.
","e most important thing to succeed in show business is sincerity. And if you can fake that, youve got it made.",George Burns,George Burns,George Carlin,George Wallace
1763,"Complete this popular line of comedian Ronnie Shakes: â€œAfter twelve years of therapy my psychiatrist said something that brought tears to my eyes. He said, _______. â€œ
",No hablo ingles.,No hablo ingles.,"Sorry, I wasnt listening for the last 12 years..",Repeti conmigo por favor!,Im giving up!
1764,"Which famous American comedian made this ironic statement about marriage?
",love being married. I was single for a long time and I just got so sick of finishing my own sentences.,Brian Kiley,Freddie Roman,Jim Gaffigan,Brian Kiley
1765,"This famous one-liners author starred along Roberto Benigni in 2003s, Coffee and Cigarettes.
","was coming back from Canada, driving through Customs, and the guy asked Do you have any firearms with you? I said: What do you need?",Steven Wright,Steven Wright,Louis Black,Emo Phillips
1766,"Although this comedian initially considered becoming a lawyer, he eventually got into comedy.
"," father heard the story of the Menendez brothers. He quit playing the lottery. He said â€˜Screw it, Iâ€™ve got twelve kids. Any one of them could snap.",Paul Rodriguez,George Lopez,Carlos Mencias,Tino Tavaras
1767,"Finish this old joke by famous comedian Steven Wright: I went to a restaurant with a sign that said they served breakfast at any time. So I ordered French toast ____
",during the Renaissance,during the Stone Age,at 3 a.m. in the morning,during the Renaissance,for tomorrow morning
1768,"A grandmother is watching her grandchild playing on the beach when a huge wave comes and takes him out to sea. She pleads, please God, save my only grandson. I beg of you, bring him back. And a big wave comes and washes the boy back onto the beach, good as new. She looks up to heaven and says: He had a hat! 
","e author of this joke was a popular American comedian, storyteller, and nightclub entertainer famous for his imitations of foreign accents.",Myron Cohen,Myron Cohen,Don Adams,Jackie Mason
1769,"This English-born American comedian, who was also a violinist, is well known for his â€œone-liners, which were short and simple but at the same time very effective.
","o cars collide. The paramedic asks one of the victims, an elderly Jewish man: Are you comfortable? The man answers: I make a good living.",Henny Youngman,George Burns,Henny Youngman,Myron Cohen
1770,"This comedian dropped out of high school to pursue a show business career and became one of the most popular stand-up comedians in the United States, due to the casual, razor-sharp wit of her performances. Here is a line delivered by her.
",œAdults are always asking little kids what they want to be when they grow up because theyre looking for ideasâ€?,Paula Poundstone,Paula Poundstone,Roseanne Barr,Lucille Ball
1771,"Morgan Freeman portrayed this character in two films, based on the novels of James Patterson and released in 1997 and in 2001.
",Dr. Alex Cross,Dr. Sherard,Mitch McDeere,Andrew Gross,Dr. Alex Cross
1772,"For which movie did Morgan Freeman receive an Academy Award for best supporting actor?
",Million Dollar Baby,Million Dollar Baby,Driving Miss Daisy,The Shawshank Redemption,Street Smart
1773,"Morgan Freeman has starred with Clint Eastwood in more than one movie.
",True,False,True,,
1774,"Morgan Freeman is an advocate for Black History Month.
",False,False,True,,
1775,"What childrens show was Morgan Freeman on in the 1970s?
",The Electric Company,Figure It Out,The Electric Company,Color Me A Rainbow,Mr. Rogers Neighborhood
1776,"Morgan Freeman starred in this 2002 movie based on a Tom Clancy novel.
",The Sum of All Fears,The Sum of All Fears,Clear and Present Danger,Without Remorse,The Hunt for Red October
1777,"Morgan Freeman co-starred with Anthony Hopkins in this 1997 movie based on an actual event in U.S. history.
",Amistad,High Crimes,Lean On Me,Glory,Amistad
1778,"Actor Alfredo James Pacino was born in The Bronx, New York on what date?
","April 25,1940","April 25,1946","April 25,1945","April 25,1940","April 25,1950"
1779,"Al Pacino attended which Middle School in The Bronx?
",Hermann Ridder Junior High School,Hermann Ridder Junior High School,The Middle School for Performing Arts,The Arturo Tuscanini Middle School,Anton Bruckner Junior High School
1780,"Which two famous actors were acting teachers of Al Pacino?
",Charles Laughton and Lee Strassberg,Uta Hagen and Lee J. Cobb,Charles Laughton and Marlon Brando,Charles Laughton and Lee Strassberg,Lee Starssberg and Uta Hagen
1781,"In a Playboy magazine interview, Al Pacino claimed that he was fired from his job as a movie theater usher for what reason?
",He was caught admiring himself in a mirror,He spent too much time watching the movies,He was caught admiring himself in a mirror,He was always late,He memorized the lines of the star actors and said them out loud
1782,"Al Pacino won a Tony Award, a Drama Desk Award and a Theater World Award for his role in which play?
",Does the Tiger Wear a Necktie?,Bang the Drum Slowly,Bobby Deerdield,Why is a Crooked Letter,Does the Tiger Wear a Necktie?
1783,"Paramount executives offered the role of Michael Corleone to Al Pacino, after seeing him play the role of a drug addict in which movie?
",The Panic in Needle Park,Dog Day Afternoon,The Natalie,And Justice for All,The Panic in Needle Park
1784,"In 2004, Al Pacino became the 18th performer to win the Triple Crown of Acting, which includes which three acting awards?
","Oscar, Tony and Emmy","Oscar, Tony and Golden Globe","Oscar, Tony and Obie","Oscar, Tony and Clio","Oscar, Tony and Emmy"
1785,"In 1993, Al Pacino received Academy Award nominations for Best Actor and Best Supporting Actor, for which two movies?
",Scent of a Woman and Glengarry Glen Ross,Scent of a Woman and Glengarry Glen Ross,Scent of a Woman and Dog Day Afternoon,The Godfather Part II and And Justice for All,The Godfather Part II and  Bang the Drum Slowly
1786,"In 2001, this award was given to Al Pacino for his outstanding contribution to the entertainment field.
",The Cecil B. DeMille Award,The Special Oscar for Lifetime Achievement,The Special Oscar  for Humanitarian Work,The Cecil B. DeMille Award,The Bernard Baruch Award for Stage Work
1787,"Antonio Banderas, who speaks English, sings in Spanish and plays in a many Latin American movies, was born in which country?
",Spain,Cuba,USA,Spain,Argentina
1788,"World famous actor Antonio Banderas once had another dream concerning his career. What was the job of his dreams, when he was a child?
",a professional soccer-player,a cook,a professional soccer-player,a photographer,a teacher
1789,"Does actor Antonio Banderas have siblings?
",He has a brother,He has a brother and a sister,He has two sisters,He has a brother,He has no siblings
1790,"Did Antonio Banderas receive a star on the Hollywood Walk of Fame in 2005?
",Yes,No,Yes,,
1791,"What does Antonio Banderas surname actually mean in Spanish?
",flags,hats,flags,bandage,banana
1792,"Antonio Banderas starred in the movie Women on the Verge of a Nervous Breakdown, directed by Pedro AlmodÃ³var.
",True,False,True,,
1793,"Which character did Antonio Banderas voice in the 2004 movie Shrek 2?
",Puss in Boots,Puss in Boots,None of these,Shrek,The Donkey
1794,"Antonio Banderas composed a song for the soundtrack of the 2003 movie Once Upon A Time In Mexico.
",True,False,True,,
1795,"When was actor Antonio Banderas born?
","August 10, 1960","January 11, 1955","August 10, 1960","May 28, 1956","June 17, 1950"
1796,"In the movie Original Sin, Antonio Banderas portrayed Luis Vargas, a character obssessed with a femme fatale, played by which actress?
",Angelina Jolie,Angelina Jolie,Salma Hayek,Catherine Zeta-Jones,Eva Mendez
1797,"This line belongs to a renowned American comedian, known as â€œKing of the One Linersâ€? because of his short and simple jokes, usually delivered rapid-fire:  My wife and I have the secret to making a marriage last. Two times a week, we go to a nice restaurant, a little wine, good food... She goes Tuesdays, I go Fridays.
",Henny Youngman,Jack Benny,Rodney Dangerfield,Henny Youngman,Buddy Hackett
1798,"This American comedian and actor became best known for the line, I dont get no respect and his monologues on that subject. The following line was delivered by him, too:  When I was born I was so ugly that the doctor didnt know which end to slap!
",Rodney Dangerfield,Andrew Dice Clay,Steven Wright,Rodney Dangerfield,Richard Pryor
1799,"The following quote belongs to a comedian and storyteller, famous as a master imitator of the Jews in New York City:  Two women, who have known each other all their lives, meet. The first woman says, I dont know how to tell you this... Im having an affair! The second woman asks, So whos the caterer?
",Myron Cohen,Gary Shandling,Myron Cohen,Woody Allen,Rita Rudner
1800,"This American actor, writer, and comedian is famous for his observational humour - a type of comedy where jokes are based on trivial daily life matters.  He delivered the following line:  TV commercials now show you that they can take out bloodstains! I say, if youve got bloodstains on your t-shirt, maybe laundry is not your biggest problem!
",Jerry Seinfeld,Bill Maher,Larry Miller,Jerry Seinfeld,George Carlin
1801,"The following line belongs to an American stand-up comedian, who made his debut on the Tonight Show with Johnny Carson on April 19th, 1989:
",voted for the Democrats because I didnt like the way the Republicans were running the country. Which is turning out to be like shooting yourself in the head to stop your headache.,Jack Mayberry,Louis Black,Gary Shandling,Gilbert Gottfried
1802,"The following words belong to what comedian and writer (The Bernie Mac Show, Moesha):  In elementary school, in case of fire you have to line up quietly in a single file line from smallest to tallest. What is the logic? Do tall people burn slower?
",Warren Hutcherson,Warren Hutcherson,Bill Maher,Richard  Lewis,Woody Allen
1803,"This American stand-up comedian is an ordained rabbi and is known for his provocative and sometimes abusive language. He delivered the following words:  My grandfather always said, Dont watch your money; watch your health. So one day while I was watching my health, someone stole my money. It was my grandfather.
",Jackie Mason,Henny Youngman,Jack Benny,Myron Cohen,Jackie Mason
1804,"This American comedian and writer became especially popular after her appearances on The Tonight Show with Johnny Carson. This is one of her jokes:  Waiters and waitresses are becoming nicer and much more caring. I used to pay my check, they would say Thank you. Thatâ€™s now escalated into You take care of yourself, now. The other day I paid my check and the waiter said, Donâ€™t put off that mammogram.
",Rita Rudner,Judy Gold,Rita Rudner,Rosie ODonnell,Ellen Degeneres
1805,"The author of the following line is a Jewish American stand-up comedian and actor, noted for his grating voice and tendency to shout a lot during performances.
","st night I was having dinner with Charles Manson, and in the middle of dinner he turned to me and said Is it hot in here, or am I crazy?",Gilbert Gottfried,Richard Lewis,Gilbert Gottfried,David  Letterman
1806,"This American stand-up comedian, actor, and writer has an innocent appearance that is in contrast with her comic material, in which she deals with many controversial topics such as racism, abortion, rape and child abuse. The following line was delivered by her:  â€œMy sister was with two men one night. She could hardly walk after that. Can you imagine? Two dinners!â€?
",Sarah Silverman,Paula Poundstoen,Judy Gold,Sarah Silverman,Rita Rudner
