,Questions,Correct,A,B,C,D
1973,"If the world were a village of 100 people, how many would be of other religious beliefs besides Christianity?
",70,50,60,70,80
1974,"If the world were a village of 100 people, how many would be from the Eastern Hemisphere?
",86,72,86,45,63
1975,"What phobia is defined as fear of darkness?
",Achluophobia,Acousticophobia,Agliophobia,Agraphobia,Achluophobia
1976,"What word means fear of heights?
",Batophobia,Batophobia,Bibliophobia,Botanophobia,Bathophobia
1977,"What phobia is defined as fear of thunder?
",Ceraunophobia,Coimetrophobia,Chronomentrophobia,Ceraunophobia,Claustrophobia
1978,"What term means fear of accidents?
",Dystychiphobia,Dystychiphobia,Dentophobia,Dikephobia,Dendrophobia
1979,"What phobia is characterized by fear of pins?
",Enetophobia,Entomophobia,Ephebiphobia,Enetophobia,Emetophobia
1980,"What word means fear of killers?
",Foniasophobia,Feretrophobia,Foniasophobia,Febriphobia,Frigophobia
1981,"What phobia is described as fear of marriage?
",Gamophobia,Gynophobia,Gephysrophobia,Gamophobia,Gerascophobia
1982,"What condition is characterized by fear of men?
",Hominophobia,Hominophobia,Hormephobia,Homichlophobia,Hodophobia
1983,"What term means fear of fish?
",Ichthyophobia,Iatrophobia,Ideophobia,Ichthyophobia,Iophobia
1984,"What is the basic chemical compound that table salt is composed of?
",Sodium chloride,Sodium chloride,Sodium bicarbonate,Calcium carbonate,Potassium iodide
1985,"What is Fleur de sel?
",Natural sea salt,Natural sea salt,A species of seaweed that live only in sea water with very high salinity,A plant that contains the highest amount of sodium chloride of all plants,A type of salty French biscuits
1986,"Which of these chemical compounds is added to table salt as an anti-caking agent?
",All of these,Calcium carbonate,All of these,Magnesium carbonate,Tricalcium phosphate
1987,"Which of these condiments has a high salt content and can pretty much fulfill the need for table salt?
",All of these,Fish sauce,Soy sauce,All of these,Oyster sauce
1988,"What chemical is added to table salt in some European countries to prevent tooth decay?
",Sodium fluoride,Calcium sulfate,Sodium fluoride,Potassium carbonate,Sodium nitrate
1989,"Potassium iodide, sodium iodide, or sodium iodate are added to table salt in order to prevent iodine deficiency. What health problems does iodine deficiency cause?
",Thyroid gland disorders,Skin and bone disorders,Adrenal gland malfunction,Thyroid gland disorders,Cardiovascular problems
1990,"Excessive salt consumption can lead to high blood pressure.
",True,True,False,,
1991,"What is the daily salt intake recommended by the Scientific Advisory Committee on Nutrition for the United Kingdom?
",4 grams,4 grams,6 grams,1 gram,2.5 grams
1992,"Which of these medical conditions is linked to excessive salt consumption?
",All of these,Duodenal ulcers and gastric ulcers,Edema,Osteoporosis,All of these
1993,"There are two main sources of salt - sea water and rock salt.
",True,True,False,,
1994,"What astronaut or cosmonaut performed the first space walk on March 18, 1965?
",Leonov,Glenn,Aldrin,Shepherd,Leonov
1995,"Some of the most persecuted people in history, they trace their origins to northwestern India or present day Pakistan. The Nazis killed as many as 400,000 of them.  By the 1400s they had spread across Asia Minor and into Egypt, Spain and Germany.  Who are they?
",The Roma,The Sabines,The Creatans,The Slavs,The Roma
1996,"The term bibliobibuli refers to people who do what?
",Read too much,Read too much,Use only recycled paper,Use a lot of toilet paper,Do not recycle paper
1997,"This American professional basketball player, nicknamed The Pearl, was known for his flamboyant dribbling and play-making.
",Earl Monroe,Tiny Archibald,Earl Monroe,Sam Jones,Paul Silas
1998,"In his twelve-volume analysis, this British historian wrote that history was not a continuous climb upward, but a series of  waves or pulses, where civilizations rise, prosper and eventually fall.
",Arnold J. Toynbee,Charles Beard,Howard Zinn,Arnold J. Toynbee,Frederick J. Turner
1999,"This Harvard dropouts first acting role was in Mystic Pizza, in 1988.  He lived next door to historian, Howard Zinn.
",Matt Damon,Matt Damon,Mark Ruffalo,Ed Norton,Ed Burns
2000,"In 1836, German-Dutch farmers in South Africa moved north east through South Africa to establish a colony.  What did they call this march?
",The Great Trek,"The March of the 14,000",The Dutch-Zulu War,The Boer War,The Great Trek
2001,"Cardinal Richelieu, the bad guy in many of the works of Dumas, was a brilliant minister for which king?
",Louis XIII,Louis XIII,Louis XVI,Louis XV,Louis XIV
2002,"Which countrys blue division helped Germany on the Eastern front during WWII?
",Spain,Turkey,Italy,Spain,Japan
2003,"Every summer, a special basketball tournament is held in Harlem, NY.  What is the original name of the tournament?
",The Rucker Tournament,The Harlem Five on Five,The Rucker Tournament,The Entertainers Basketball Classic,The Holcombe Tournament
2004,"This 2002 television series followed the lives of 3 families over 4 generations. The Keys, the Crawfords, and the Clarkes were all somehow linked with various alien encounters over the years and the culmination of all this was the birth of Allison Clarke played by Dakota Fanning.
",Taken,War of The Worlds,Taken,Heroes,V
2005,"Can you name the 2004 television series the following quote is from: Me and 4,399 of my closest friends popped out of a ball of light right about here.
",The 4400,Taken,Threshold,V,The 4400
2006,"According to articles published in the Journal of American Folklore and the Journal of UFO Studies, abductions generally follow a specific sequence, although most dont involve all of these elements. The sequence is as follows: Capture, Examination, Conference, Tour, Loss of Time, Return, Theophany and Aftermath.
",True,True,False,,
2007,"This 1975 television movie, starring James Earl Jones and Estelle Parsons, was based on the supposed abduction in 1961 of an inter racial couple living in New Hampshire.
",The UFO Incident,The UFO Incident,Alien Autopsy,X-Files,Abducted
2008,"What are the names of George Costanzas parents on the TV show Seinfeld?
",Frank and Estelle,Frank and Estelle,Fred and Jean,Gene and Estelle,Fred and Harriet
2009,"The actor who voiced Betty Boop also voiced Popeye.
",True,True,False,,
2010,"According to geologists, in which era do we live?
",Cenozoic,Mesozoic,Cenozoic,Simpsonian,Quaternary
2011,"This  very successful rock group appeared in an episode of Will and Grace.
",Hall and Oates,Genesis,Bon Jovi,Hall and Oates,The Bangles
2012,"Who sang on the first million selling record?
",Enrico Caruso,Thomas Alva Edison,Louis Armstrong,Frank Sinatra,Enrico Caruso
2013,"When was the Euro currency first launched?
",January 1999,January 1990,January 1985,January 1994,January 1999
2014,"Where in the USA can you walk on a telescope?
",Puerto Rico,New York City,"Pasadena, California",Guam,Puerto Rico
2015,"What is a fluid?
",A gas or a liquid,A gas,A gas or a liquid,A liquid,Anything that can produce energy
2016,"What do these places have in common: Wake Island, Johnston Atoll, Kingman Reef, Midway Island, Navassa, Baker Island and Jarvis Island?
",They are uninhabited US possessions.,They are a part of Nirvaau.,They are uninhabited US possessions.,They are UN controlled islands in the Atlantic.,They are sites of famous WWII battles.
2017,"What is the state motto of North Carolina?
",To be rather than to seem,To be rather than to seem,Thus always to tyrants,"While I breathe, I hope",By Valor and Arms
2018,"Rhode Island, the smallest US State, also has the shortest state motto. What is this one-word motto?
",Hope,Union,Freedom,Courage,Hope
2019,"To which of these countries are the Sami people not indigenous?
",Denmark,Denmark,Finland,Russia,Sweden
2020,"How many people die in the final scene of Shakespeares Hamlet?
",4,5,0,6,4
2021,"Joe Barry Carroll was drafted by the Golden Gate Warriors in 1980. He was the first choice in that draft. Who did they give up to get him?
",Robert Parrish and Kevin McHale,Dennis Rodman and John Paxson,Robert Parrish and Kevin McHale,Charles Barkley and Tim McCormick,Michael Jordan
2022,"Johnny Storm, a member of the Fantastic Four, goes by what moniker?
",The Human Torch,Lava Man,The Human Torch,Sparky,Flash
2023,"Pamela Lillian Isley is Poisin Ivy.
",True,False,True,,
2024,"Matt Murdock, Daredevils alter ego, is deaf.
",False,True,False,,
2025,"Steve Rogers is the alter ego of this character.
",Cpt America,Cpt America,Cpt Marvel,Spiderman,Superman
2026,"Nick Fury is the alter ego of Wolfsbane.
",False,False,True,,
2027,"Oliver Queen, who is married to Black Canary, is one of the finest archers ever. Who is his alter ego?
",Green Arrow,Green Arrow,The Archer,Green Lantern,Archer Man
2028,"Sound travels one mile in five seconds in the air, and one mile in how many seconds under water?
",one second,ten seconds,five seconds,one second,fifteen seconds
2029,"The names of Popeyes four nephews are Pipeye, Peepeye, Pupeye, and Poopeye.
",True,False,True,,
2030,"What is Barbies full name?
",Barbara Millicent Roberts,Barbie Mary Doe,Barbara Millicent Roberts,Barbie Madonna Smith,Barbara Monroe Jones
2031,"The term Ouija, referring to a talking board, is derived from what?
","The French oui for yes, and the German ja for yes",A board created by Nazis for Hitler meaning Holy Grail,"The French oui for yes, and the German ja for yes",An Ancient Egyptian word meaning good luck,Ancient Hebrew meaning spirit talker
2032,"The Dibbuk Box, which presumably contained a spirit, was what type of box?
",Wine Cabinet Box,Jewelery Box,Christmas Gift Box,Shoe Box,Wine Cabinet Box
2033,"Which is the most volcanically active body in the Solar System?
",Jupiters Moon Io,Jupiter,Jupiters Moon Io,Earth,Jupiters Moon Europa
2034,"A Venus day, the time it takes Venus to rotate once, is approximately how long?
",243 Earth days,20 Earth hours,10 Earth hours,106 Earth days,243 Earth days
2035,"The word berserk referring to Norse warriors, means what in Old Norse?
",Bear Shirt,Warriors Wrath,Warriors Rage,Beer Shirt,Bear Shirt
2036,"On average, how much water is used in the USA each day?
",About 340 Billion Gallons,About 100 Billion Gallons,About 200 Million Gallons,About 900 Million Gallons,About 340 Billion Gallons
2037,"In 1871 what major Midwest city burned down in a fire that was deemed one of the largest disasters in the United States?
",Chicago,Cleveland,Chicago,Detroit,St. Louis
2038,"In what year did the Great Fire of London occur?
",1666,1866,1566,1766,1666
2039,"The Los Angeles Earthquake of 1916 caused a 3-day fire.
",False,False,True,,
2040,"A fire killed over 1600 people in 1845 in what Chinese city?
",Guangzhou (Canton),Hong Kong,Guangzhou (Canton),Beijing,Shanghai
2041,"The Peshtigo Fire (in Wisconsin and Michigan) occurred on the same day as the Great Chicago Fire.
",True,True,False,,
2042,"What Oklahoma city saw a race riot that triggered a fire in 1921?
",Tulsa,Enid,Ada,Oklahoma City,Tulsa
2043,"The Don Paz passenger ferry was on its way to what island in 1987 when it collided with an oil tanker?
",Philippines,Thailand,Jamaica,Singapore,Philippines
2044,"There was a fire in South Dakota that destroyed over 90,000 acres.
",True,False,True,,
2045,"What U.S. National Park saw a large and very destructive fire in 1988?
",Yellowstone,Death Valley,Sequoia,Yellowstone,Yosemite
2046,"General Slocum was the name of a person involved in the 1904 fire in New York that resulted in over 1000 deaths.
",False,True,False,,
