,Questions,Correct,A,B,C,D
2806,"We have buried the putrid corpse of liberty was among the possible lines for Lorelai and Maxs wedding on the show Gilmore Girls. Who is this quote attributed to?
",Benito Mussolini,Adolf Hitler,Joseph Stalin,Fidel Castro,Benito Mussolini
2807,"On the show Gilmore Girls, at Lukes Diner, Reverend Skinner makes reference to which character of Harper Lees book To Kill A Mockingbird?
",Boo Radley,Boo Radley,Scout Finch,Dill Harris,Calpurnia
2808,"Complete this line delivered on Gilmore Girls by Sherry while she was in labor: Maureen told me that  .......................  said that he heard that if you squat it makes the baby come out faster.
",Howard Stern,Madonna,Howard Stern,Dr. Phil,Oprah Winfrey
2809,"How does Lane describe Korea upon her arrival back to Stars Hollow on the show Gilmore Girls?
",Bootleg Paradise,Paradise Lost,Bootleg Paradise,Hell on Earth,Paradise for Nico Lovers
2810,"What does Gilmore Girls character Lorelai write at the Cheshire Cats guestbook while checking out?
",Satanic forces are at work here,Oy with the poodles already,Meet my mother Emily Post,Satanic forces are at work here,A perfect situation for a fool
2811,"Who is Kirk most afraid of on the Gilmore Girls show?
",Kirk,Luke Danes,Kirk,Taylor Doose,Drella the harpist
2812,"On Gilmore Girls, who plays Romeo in the final scene of Romeo and Juliet?
",Paris Geller,Paris Geller,Brad Langford,Tristan DuGrey,Glenn Babble
2813,"Which of these cartoons was created by Seth MacFarlane, the creator of American Dad?
",All of these,The Life of Larry,Zoomates,All of these,Family Guy
2814,"In the pilot episode of American Dad, Steve wants a dog, in the hopes that it will help him get girls. When Stan brings home the dog, it is 19 years old and near death. How does the dog actually die?
",It was shot by Stan.,It was shot by Stan.,It has a heart attack when Roger knocks over a glass.,It does not die. Haley left the front door open and it ran away.,It dies from old age in the middle of the night.
2815,"American Dad first aired as a sneak preview on February 6, 2005 after the end of Super Bowl XXXIX.
",True,True,False,,
2816,"In the animated series American Dad, Roger is an alien who lives with the family. The family must keep Roger a secret, but he has left the house on a few occasions in various disguise. Which of the following is not a disguise worn by Roger?
",A doctor,A doctor,A Jamaican,A costumed food vendor,A Saudi Woman
2817,"Klaus is a talking fish who lives with the Smiths in the animated series American Dad. He was once an Olympic skier, but the CIA swapped his brainwaves with those of a goldfish to prevent him from winning the gold medal. What nationality is Klaus?
",German,Italian,German,Russian,Swedish
2818,"In the two-part American Dad episode, Stan of Arabia, Stan plans a surprise party for his boss, Bullock. At the party, Stan accidentally kills the celebrity guest speaker, and has to perform the roast himself. Who was the celebrity guest speaker killed by Stan?
",Jay Leno,Conan OBrien,David Letterman,Jay Leno,Jerry Seinfeld
2819,"In the series American Dad, Stan meet his wife Francine during college. She was on the side of the road hitchhiking and he gave her a ride. During the ride Stan hits a raccoon and then shoots it to put it out of its misery. Francine thought this was cruel and ran away.
",False,True,False,,
2820,"In what year did the British sitcom Are You Being Served? first hit British airwaves?
",1972,1976,1974,1972,1970
2821,"In 2004 Britain did a poll ranking British sitcoms. Where did Are You being Served? rank on this poll?
",20th,1st,10th,5th,20th
2822,"Stephen Peacock was the floorwalker (floor manager) on Are You Being Served?. What was his other title?
",Captain,Sergeant,Captain,Corporal,Major
2823,"Actor John Inman played the role of what member of menswear in the hit British sitcom Are You Being Served?
",Mr. Humphries,Mr. Humphries,Captain peacock,Mr. Lucas,Mr. Grace
2824,"The character of Mr. Lucas was replaced in the 8th season of Are You Being Served? by a real life former British pop star.
",True,True,False,,
2825,"What year saw the final episode of the British classic sitcom Are You Being Served?
",1985,1984,1983,1982,1985
2826,"What king of vehicle were the Clampetts of the 60s series The Beverly Hillbillies driving when they arrived in Beverly Hills?
",a Flatbed Truck,a Flatbed Truck,a U-Haul Truck,a Large Beat-Up Panel Van,a Cadillac Seville
2827,"After the Terminator uttered his famous Ill be back line in the 1984 film, The Terminator, he came back in a police car.
",False,False,True,,
2828,"What actor played Mannix on the self-titled TV series?
",Mike Connors,Larry Linville,Robert Reed,Mike Connors,Joseph Campanella
2829,"What was the name of the large detective agency for which Mannix worked during the first season of the self-titled show?
",Intertect,UNCLE,Interpol,Intertect,Control
2830,"What was the first name of fictional private investigator Mannix?
",Joe,Joe,Sam,William,Tom
2831,"What was the name of Mannix secretary on the TV show Mannix?
",Peggy,Billy Jo,Betty,Stacy,Peggy
2832,"This western actor appeared in 14 episodes of Rowan  Martins Laugh-In.
",John Wayne,Henry Fonda,Jimmy Stewart,John Wayne,Yul Brynner
2833,"This comic and member of the Sinatra Rat Pack appeared on Rowan  Martins Laugh-In 3 times and guest hosted the Tonight Show 16 times. He was a regular guest on the Dean Martin Show and the Dean Martin Roasts.  He also appeared on Match Game 73.
",Joey Bishop,Sammy Davis Jr.,Joey Bishop,Jerry Lewis,Peter Lawford
2834,"This legendary actor, who starred in the 2007 production of Strange Wilderness, appeared on the Laugh-In program twice.
",Ernest Borgnine,Glenn Ford,William Holden,Hal Holbrook,Ernest Borgnine
2835,"Country music singer Jud Strunk,  who sang Daisy a Day, appeared on Laugh-In, lost a Senate election in Maine by one vote and died in 1981.
",True,True,False,,
2836,"What is on Corys wish list on the sitcom Thats So Raven?
",Money,Money,A brother,A new sister,Clothes
2837,"Who is Ravens best friend on the show Thats So Raven?
",Chelsea,Bianca,Eddie,Chelsea,Stanley
2838,"Raven, from the TV series Thats So Raven has what power?
",Psychic visions,She can change the future.,Psychic visions,ESP,Telekinesis
2839,"What is the name of Ravens dads restaurant on the show Thats So Raven?
",The Chill Grill,The Hill Grill,Baxters Place,The Chill Grill,The Grill Next Door
2840,"What is Ravens moms name on the sitcom Thats So Raven?
",Tanya Baxter,Tanya Baxter,Tara Baxter,Theresa Baxter,Tina Baxter
2841,"What does Raven from the show Thats So Raven want to be?
",Fashion Designer,Dancer,Architect,Fashion Designer,Magician
2842,"Ravens brother Cory has a show that is a spin-off of Thats So Raven. What is the name of the show?
",Cory in the House,Cory in the White House,Cory in the Middle,Cory in the House,Cory in School
2843,"What is the name of Corys pet hamster on the show Thats So Raven?
",Lionel,Lionel,Lincoln,Larry,Lee
2844,"In the Thats So Raven episode, titled Wheres Theres Smoke, what is Corys girlfriends name?
",Cindy,Ashley,Candy,Carrie,Cindy
2845,"What is the name of Ravens favorite boy band on the sitcom Thats So Raven?
",Boyz N Motion,Boyz II Men,Boyz in Commotion,Boyz out of Motion,Boyz N Motion
2846,"In 2001 Marilyn Milian became which consecutive judge of The Peoples Court?
",4th,2nd,5th,4th,7th
2847,"In the American judge show The Peoples Court, if a litigant does not like the judges decision, they can appeal.
",False,False,True,,
2848,"The judge show The Peoples Court premiered in 1997.
",False,True,False,,
2849,"Where was The Peoples Court originally filmed?
",California,Florida,California,Chicago,New York
2850,"Judge Joseph Wapner from the The Peoples Court graduated from which law school?
",University of Southern California School of Law,University of Southern California School of Law,Georgetown School of Law,New York University School of Law,Harvard School of Law
2851,"Judge Marilyn Milian was appointed as an Assistant State Attorney before she appeared in show The Peoples Court.
",True,False,True,,
2852,"At one time, the show The Peoples Court was presided over by the husband of the famous Judge Judy.
",True,True,False,,
2853,"The Peoples Court has filmed more than 3000 episodes.
",True,False,True,,
2854,"Which country has started its own version of the American judge show The Peoples Court?
",United Kingdom,Mexico,Japan,United Kingdom,China
2855,"What was the first medical show on American television?
",City Hospital,The Doctor,The Specialist,City Hospital,Medical Practice
2856,"This popular medical show starred Richard Boone, who also played Paladin on a hit TV western.
",Medic,The Doctors,Medic,City Hospital,"Have Sphygmomanometer, Will Bill Medicare"
2857,"On Ben Casey, young  Dr. Casey was tutored by an older neurosurgeon who always said Ben Casey, you know everything about medicine but nothing about people.  What was the name of Ben Caseys mentor?
",Dr. Zorba,Dr. Jaffe,Dr. Zorba,Dr. Dre,Dr. Kildare
2858,"William Shatner was the original choice to play the lead in this TV series but he rejected the role.
",Dr. Kildare,"Marcus Welby, M.D.",Dr. Kildare,Ben Casey,M*A*S*H
2859,"This was the first prime time TV show to center on the lives of hospital nurses.
",The Nurses,Angels in the City,The Ladies in White,Temperature!,The Nurses
2860,"Which medical show aired from 1969-1976 and starred James Daley and Chad Everett?
",Medical Center,Medical Center,Emergency!,The Bold Ones,No House Calls
2861,"This TV show was the first to give paramedics an important role in saving (TV) lives. It starred Julie  London and Robert Fuller and aired 1972-1979.
",Emergency!,Emergency!,The Infirmary,Temperatures Rising,Chicago Story
2862,"What role did William Christopher play on M*A*S*H, one of the longest running and most popular TV medical shows?
",Father Mulcahy,Father Flannigan,Father Linville,Father OBrien,Father Mulcahy
2863,"Jack Klugman portrayed a California medical examiner in Quincy M.E.. Which actor portrayed his  assistant?
",Robert Ito,Sal Visiglio,Gary Wahlberg,Anita Gillette,Robert Ito
2864,"This fine medical show starred Denzel Washington, David Morse, Norman Lloyd, and Howie Mandel.
",St. Elsewhere,Boston General,St. Elsewhere,Chicago Story,Dr. Tyler Moore
2865,"Elliot Gould and Jason Alexander were the stars of the TV medical show E/R.
",True,True,False,,
2866,"Who starred in Doogie Howser, M.D.?
",Neal Patrick Harris,George Clooney,Neal Patrick Harris,Edward Harris,Robert Young
2867,"Melina Kanakaredes played a doctor in Providence and Mike Farrell played her father, Jim Hansen. What was Jim Hansens occupation?
",Veterinarian,Psychiatrist,Building  Contractor,Pediatrician,Veterinarian
2868,"Who played the doctor in Northern Exposure?
",Rob Morrow,Rob Morrow,Adam Arkin,Anthony Edwards,John Corbett
2869,"This fine medical drama ran from 1994 through 2000 and starred Hector Elizondo, Christine Lahti and Mark Harmon.
",Chicago Hope,Chicago Hope,Side Effects,City of Angels,Doc
2870,"The TV show Scrubs is filmed  in what was once a hospital.
",True,True,False,,
2871,"How many times did Michael Mancini get married in the popular television series Melrose Place?
",Six,None,Four,Five,Six
2872,"On the popular primetime soap opera Dallas, Bobby Ewing and Pamela Barnes get married on the pilot episode.
",False,True,False,,
2873,"Which of the following characters was not on the pilot episode of the popular prime time soap opera Beverly Hills 90210?
",Dylan,Dylan,Kelly,Brandon,Brenda
2874,"What was the name of Sonnys first wife on General Hospital, whose death was caused by a car bomb planted by her father?
",Lily,Lily,Karen,Brenda,Lois
2875,"In the TV series General Hospital, Mac Scorpio is Georgie and Maxies biological father.
",False,True,False,,
2876,"What was the name of the mob boss on General Hospital who employed Sonny Corinthos?
",Frank Smith,Scott Baldwin,Stephan Cassidine,Frank Smith,Luke Spencer
2877,"In the TV series General Hospital, Lucky Spencer was killed by Helena Cassidine in a fire.
",False,False,True,,
2878,"General Hospital character Carly Jax originally came to Port Charles as Caroline Benson and slept with which of her mothers husbands?
",Tony Jones,Stephan Cassidine,Tony Jones,Jerry Jax,Alan Quarternaine
2879,"What was the name of Robin Scorpios first love on General Hospital?
",Stone Gates,Nickolas Cassidine,Stone Gates,AJ Quartermaine,Jason Morgan
2880,"Rick Springfield, the performer of Jessies Girl, plays what General Hospital characters dad?
",Patrick Drakes,Robin Scorpios,Dillon Quartermaines,Patrick Drakes,Jake Martins
2881,"On the soap opera General Hospital, after giving birth to Micheal, Carly left him in the care of Jason Morgan.
",True,False,True,,
2882,"In which episode of The Simpsons does Homer mention all his previous occupations?
",Poppas Got a Brand New Badge,I Am Furrious Yellow,Poppas Got a Brand New Badge,Diatribe of a Mad Housewife,Homer the Smithers
